DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2014-05,4345271.83,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2014-06,4211987.32,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2014-07,4056310.83,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2014-08,3958903.94,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2014-09,3889291.37,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2014-10,3663331.86,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2014-11,3152880.26,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2014-12,7094268.15,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2015-01,2206108.64,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2015-02,2135442.98,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2015-03,1551799.24,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2015-04,1313563.75,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2015-05,2948589.53,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2015-06,3304388.99,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2015-07,3351737.60,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2015-08,3762799.68,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2015-09,4796937.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2015-10,4137590.88,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2015-11,4892724.34,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2015-12,2865738.96,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2016-01,2982291.85,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2016-02,1779609.82,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2016-03,2178558.58,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2016-04,2053146.51,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2016-05,1972884.70,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2016-06,3126513.35,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2016-07,3021932.51,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2016-08,3809951.34,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2016-09,3661155.57,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2016-10,3706796.87,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2016-11,2296470.96,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2016-12,3369235.81,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2017-01,2836025.89,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2017-02,5141119.24,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2017-03,5042012.81,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2017-04,2511144.91,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2017-05,5347000.01,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2017-06,3784922.13,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2017-07,4205062.71,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2017-08,5835526.93,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2017-09,7899960.19,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2017-10,8278767.15,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2017-11,4505614.44,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2017-12,4436337.03,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2018-01,5906828.67,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2018-02,3711986.61,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2018-03,3823611.38,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2018-04,7333997.58,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2018-05,5439486.89,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2018-06,6522664.85,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2018-07,6715671.59,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2018-08,5703669.52,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2018-09,9447216.80,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2018-10,6960493.80,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2018-11,4942096.36,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2018-12,4043714.47,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2019-01,4590088.46,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2019-02,3837266.54,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2019-03,4138367.61,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2019-04,6412920.07,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2019-05,9253750.24,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2019-06,10576897.98,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2019-07,10540052.40,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2019-08,8351680.30,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2019-09,9742022.65,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2019-10,7625222.28,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2019-11,5379599.50,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2019-12,4782770.72,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2020-01,6173854.68,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2020-02,1055105.38,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2020-03,2174553.28,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2020-04,4082438.60,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2020-05,4460568.12,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2020-06,7270411.47,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2020-07,6159618.23,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2020-08,5591391.50,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2020-09,6442125.64,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2020-10,6350662.70,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2020-11,8235713.71,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2020-12,5545353.37,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2021-01,6285217.24,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2021-02,6456884.62,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2021-03,6740886.35,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2021-04,6114224.21,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2021-05,6039149.17,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2021-06,5619451.30,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2021-07,5591340.12,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2021-08,6485515.45,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2021-09,5831116.31,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2021-10,6632947.06,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2021-11,2967842.10,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2021-12,2847914.14,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2022-01,2510191.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2022-02,3774700.92,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2022-03,3835221.40,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2022-04,2994001.10,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2022-05,2743864.17,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2022-06,5619325.52,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2022-07,2938539.00,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2022-08,4041166.46,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2022-09,4512481.02,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2022-10,4182934.88,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2022-11,4226446.05,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2022-12,2572036.42,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2023-01,3324990.42,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2023-02,2857442.15,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2023-03,2717495.29,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2023-04,2788515.22,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2023-05,3213993.51,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2023-06,3250502.29,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2023-07,3137494.87,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2023-08,5084313.09,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2023-09,6104608.18,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2023-10,5862856.38,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2023-11,4382450.21,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2023-12,5965630.70,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2024-01,6203514.34,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2024-02,5582348.64,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2024-03,5214137.88,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2024-04,3925470.58,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2024-05,5846531.50,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2024-06,5445043.66,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2024-07,4534065.43,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2024-08,5708495.19,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2024-09,5736059.56,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,EU27_2020_EXTRA,27112100,1,QUANTITY_IN_100KG,2024-10,5543811.49,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,1999-01,5637087.31,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,1999-02,5935235.57,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,1999-03,5581861.62,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,1999-04,5572103.52,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,1999-05,6541673.86,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,1999-06,7047938.91,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,1999-07,5862388.74,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,1999-08,6098438.13,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,1999-09,6148805.06,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,1999-10,5082124.57,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,1999-11,4644486.59,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,1999-12,3687758.65,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2000-01,4209353.70,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2000-02,4134547.92,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2000-03,3832756.72,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2000-04,3993628.54,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2000-05,4554519.35,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2000-06,4653664.30,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2000-07,4431488.91,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2000-08,4807491.54,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2000-09,4371970.35,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2000-10,5548927.47,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2000-11,3154084.82,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2000-12,4216589.39,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2001-01,4961141.94,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2001-02,4596114.75,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2001-03,4159903.55,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2001-04,4503255.95,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2001-05,4517480.37,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2001-06,4702654.38,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2001-07,4382959.64,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2001-08,5004175.77,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2001-09,4993451.52,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2001-10,4639246.03,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2001-11,3826852.09,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2001-12,4653123.90,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2002-01,4988116.54,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2002-02,5750320.20,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2002-03,4551478.18,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2002-04,4013300.53,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2002-05,5156619.55,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2002-06,5640649.21,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2002-07,5315162.66,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2002-08,5476488.97,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2002-09,5591502.89,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2002-10,5859788.60,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2002-11,4988503.60,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2002-12,4137728.09,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2003-01,5375572.33,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2003-02,5774638.40,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2003-03,5875445.12,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2003-04,6132295.08,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2003-05,6048907.03,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2003-06,6838842.26,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2003-07,6305597.04,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2003-08,6531391.17,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2003-09,6587981.49,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2003-10,5459991.47,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2003-11,5604981.77,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2003-12,4327994.74,
